PS00598_contigs.fasta,PS00570_GCA_029708175.fna.gz,99.30128479003906,1435,1646
PS00598_contigs.fasta,PS00638_GCA_029709695.fna.gz,99.24845123291016,1550,1646
PS00598_contigs.fasta,PS00413_GCA_029708935.fna.gz,91.83534240722656,1371,1646
PS00598_contigs.fasta,PS00649_GCA_029692665.fna.gz,91.67682647705078,1361,1646
PS00598_contigs.fasta,PS00433_contigs.fna.gz,91.65926361083984,1264,1646
PS00598_contigs.fasta,PS00402_GCA_029692905.fna.gz,91.60906982421875,1378,1646
PS00598_contigs.fasta,PS00495_GCA_029709855.fna.gz,91.55621337890625,1353,1646
PS00598_contigs.fasta,PS00407_GCA_029707665.fna.gz,91.54737091064453,1377,1646
PS00598_contigs.fasta,PS00564_GCA_029708055.fna.gz,91.50987243652344,1402,1646
PS00598_contigs.fasta,PS00518_contigs.fna.gz,91.21424102783203,1281,1646
PS00598_contigs.fasta,PS00457_GCA_029709435.fna.gz,91.17417145,1369,1646
PS00598_contigs.fasta,PS00193_contigs.fna.gz,91.04723358154297,1379,1646
PS00598_contigs.fasta,PS00474_GCA_029709995.fna.gz,90.85507965,1322,1646
PS00598_contigs.fasta,PS00125_contigs.fna.gz,83.51700592041016,1055,1646
PS00598_contigs.fasta,PS00536_GCA_029707305.fna.gz,82.34762573242188,845,1646
PS00598_contigs.fasta,PS00194_GCA_002250945.fna.gz,82.33871459960938,869,1646
