GCA_029692725.1_PDT001182331.3_genomic.fna,PS00413_GCA_029708935.fna.gz,98.73741149902344,1580,2248
GCA_029692725.1_PDT001182331.3_genomic.fna,PS00649_GCA_029692665.fna.gz,98.69628906,1621,2248
GCA_029692725.1_PDT001182331.3_genomic.fna,PS00402_GCA_029692905.fna.gz,95.67014313,1569,2248
GCA_029692725.1_PDT001182331.3_genomic.fna,PS00495_GCA_029709855.fna.gz,95.6566391,1498,2248
GCA_029692725.1_PDT001182331.3_genomic.fna,PS00407_GCA_029707665.fna.gz,95.63055419921875,1550,2248
GCA_029692725.1_PDT001182331.3_genomic.fna,PS00433_contigs.fna.gz,95.62786102294922,1367,2248
GCA_029692725.1_PDT001182331.3_genomic.fna,PS00457_GCA_029709435.fna.gz,91.72705841064453,1469,2248
GCA_029692725.1_PDT001182331.3_genomic.fna,PS00570_GCA_029708175.fna.gz,91.69783020019531,1422,2248
GCA_029692725.1_PDT001182331.3_genomic.fna,PS00564_GCA_029708055.fna.gz,91.68378448486328,1506,2248
GCA_029692725.1_PDT001182331.3_genomic.fna,PS00638_GCA_029709695.fna.gz,91.50013732910156,1552,2248
GCA_029692725.1_PDT001182331.3_genomic.fna,PS00518_contigs.fna.gz,91.43338012695312,1343,2248
GCA_029692725.1_PDT001182331.3_genomic.fna,PS00193_contigs.fna.gz,91.40730285644531,1533,2248
GCA_029692725.1_PDT001182331.3_genomic.fna,PS00474_GCA_029709995.fna.gz,91.39028168,1443,2248
GCA_029692725.1_PDT001182331.3_genomic.fna,PS00125_contigs.fna.gz,83.22708892822266,1125,2248
GCA_029692725.1_PDT001182331.3_genomic.fna,PS00536_GCA_029707305.fna.gz,82.39575958251953,888,2248
GCA_029692725.1_PDT001182331.3_genomic.fna,PS00194_GCA_002250945.fna.gz,82.37564849853516,904,2248
