GCF_001884035.1_ASM188403v1_genomic.fna,PS00457_GCA_029709435.fna.gz,99.49523162841797,1631,1706
GCF_001884035.1_ASM188403v1_genomic.fna,PS00474_GCA_029709995.fna.gz,95.07823181152344,1465,1706
GCF_001884035.1_ASM188403v1_genomic.fna,PS00564_GCA_029708055.fna.gz,94.08483123779297,1472,1706
GCF_001884035.1_ASM188403v1_genomic.fna,PS00518_contigs.fna.gz,93.53266143798828,1352,1706
GCF_001884035.1_ASM188403v1_genomic.fna,PS00193_contigs.fna.gz,93.33247375488281,1478,1706
GCF_001884035.1_ASM188403v1_genomic.fna,PS00433_contigs.fna.gz,92.20938873291016,1269,1706
GCF_001884035.1_ASM188403v1_genomic.fna,PS00495_GCA_029709855.fna.gz,91.91731262207031,1396,1706
GCF_001884035.1_ASM188403v1_genomic.fna,PS00407_GCA_029707665.fna.gz,91.89510345458984,1433,1706
GCF_001884035.1_ASM188403v1_genomic.fna,PS00402_GCA_029692905.fna.gz,91.84410858154297,1449,1706
GCF_001884035.1_ASM188403v1_genomic.fna,PS00649_GCA_029692665.fna.gz,91.81837463378906,1404,1706
GCF_001884035.1_ASM188403v1_genomic.fna,PS00413_GCA_029708935.fna.gz,91.81168365478516,1402,1706
GCF_001884035.1_ASM188403v1_genomic.fna,PS00570_GCA_029708175.fna.gz,91.20784759521484,1346,1706
GCF_001884035.1_ASM188403v1_genomic.fna,PS00638_GCA_029709695.fna.gz,91.0764389,1445,1706
GCF_001884035.1_ASM188403v1_genomic.fna,PS00125_contigs.fna.gz,83.35152435302734,1056,1706
GCF_001884035.1_ASM188403v1_genomic.fna,PS00536_GCA_029707305.fna.gz,82.34548950195312,865,1706
GCF_001884035.1_ASM188403v1_genomic.fna,PS00194_GCA_002250945.fna.gz,82.34300994873047,880,1706
