GCA_029692665.1_PDT001182332.3_genomic.fna,PS00649_GCA_029692665.fna.gz,100,1878,2007
GCA_029692665.1_PDT001182332.3_genomic.fna,PS00413_GCA_029708935.fna.gz,99.54370117,1577,2007
GCA_029692665.1_PDT001182332.3_genomic.fna,PS00402_GCA_029692905.fna.gz,95.65515899658203,1566,2007
GCA_029692665.1_PDT001182332.3_genomic.fna,PS00495_GCA_029709855.fna.gz,95.64086151123047,1505,2007
GCA_029692665.1_PDT001182332.3_genomic.fna,PS00407_GCA_029707665.fna.gz,95.63124084472656,1549,2007
GCA_029692665.1_PDT001182332.3_genomic.fna,PS00433_contigs.fna.gz,95.62467193603516,1351,2007
GCA_029692665.1_PDT001182332.3_genomic.fna,PS00564_GCA_029708055.fna.gz,91.81015014648438,1464,2007
GCA_029692665.1_PDT001182332.3_genomic.fna,PS00570_GCA_029708175.fna.gz,91.70288086,1351,2007
GCA_029692665.1_PDT001182332.3_genomic.fna,PS00457_GCA_029709435.fna.gz,91.61283111572266,1464,2007
GCA_029692665.1_PDT001182332.3_genomic.fna,PS00638_GCA_029709695.fna.gz,91.55283356,1490,2007
GCA_029692665.1_PDT001182332.3_genomic.fna,PS00518_contigs.fna.gz,91.49523162841797,1301,2007
GCA_029692665.1_PDT001182332.3_genomic.fna,PS00193_contigs.fna.gz,91.46741485595703,1513,2007
GCA_029692665.1_PDT001182332.3_genomic.fna,PS00474_GCA_029709995.fna.gz,91.44222259521484,1407,2007
GCA_029692665.1_PDT001182332.3_genomic.fna,PS00125_contigs.fna.gz,83.34208679199219,1060,2007
GCA_029692665.1_PDT001182332.3_genomic.fna,PS00194_GCA_002250945.fna.gz,82.54394531,870,2007
GCA_029692665.1_PDT001182332.3_genomic.fna,PS00536_GCA_029707305.fna.gz,82.51944732666016,872,2007
