GCA_029708455.1_PDT001182258.1_genomic.fna,PS00413_GCA_029708935.fna.gz,96.41017914,1400,1622
GCA_029708455.1_PDT001182258.1_genomic.fna,PS00649_GCA_029692665.fna.gz,96.38214111328125,1391,1622
GCA_029708455.1_PDT001182258.1_genomic.fna,PS00402_GCA_029692905.fna.gz,96.18927001953125,1422,1622
GCA_029708455.1_PDT001182258.1_genomic.fna,PS00433_contigs.fna.gz,96.17903137207031,1270,1622
GCA_029708455.1_PDT001182258.1_genomic.fna,PS00407_GCA_029707665.fna.gz,96.13872528076172,1416,1622
GCA_029708455.1_PDT001182258.1_genomic.fna,PS00495_GCA_029709855.fna.gz,96.13576508,1396,1622
GCA_029708455.1_PDT001182258.1_genomic.fna,PS00457_GCA_029709435.fna.gz,92.03787994384766,1411,1622
GCA_029708455.1_PDT001182258.1_genomic.fna,PS00564_GCA_029708055.fna.gz,91.90031433105469,1380,1622
GCA_029708455.1_PDT001182258.1_genomic.fna,PS00570_GCA_029708175.fna.gz,91.81836700439453,1312,1622
GCA_029708455.1_PDT001182258.1_genomic.fna,PS00638_GCA_029709695.fna.gz,91.68180084228516,1411,1622
GCA_029708455.1_PDT001182258.1_genomic.fna,PS00518_contigs.fna.gz,91.64941406,1287,1622
GCA_029708455.1_PDT001182258.1_genomic.fna,PS00474_GCA_029709995.fna.gz,91.60993194580078,1365,1622
GCA_029708455.1_PDT001182258.1_genomic.fna,PS00193_contigs.fna.gz,91.28424072265625,1398,1622
GCA_029708455.1_PDT001182258.1_genomic.fna,PS00125_contigs.fna.gz,83.34635162353516,1016,1622
GCA_029708455.1_PDT001182258.1_genomic.fna,PS00194_GCA_002250945.fna.gz,82.46800231933594,856,1622
GCA_029708455.1_PDT001182258.1_genomic.fna,PS00536_GCA_029707305.fna.gz,82.44563293457031,836,1622
