GCA_029709335.1_PDT001182187.1_genomic.fna,PS00457_GCA_029709435.fna.gz,96.72093200683594,1510,1716
GCA_029709335.1_PDT001182187.1_genomic.fna,PS00474_GCA_029709995.fna.gz,95.08570098876953,1432,1716
GCA_029709335.1_PDT001182187.1_genomic.fna,PS00564_GCA_029708055.fna.gz,94.37791442871094,1473,1716
GCA_029709335.1_PDT001182187.1_genomic.fna,PS00193_contigs.fna.gz,93.69252777,1455,1716
GCA_029709335.1_PDT001182187.1_genomic.fna,PS00518_contigs.fna.gz,93.41222381591797,1314,1716
GCA_029709335.1_PDT001182187.1_genomic.fna,PS00433_contigs.fna.gz,92.30923461914062,1269,1716
GCA_029709335.1_PDT001182187.1_genomic.fna,PS00495_GCA_029709855.fna.gz,91.96944427490234,1368,1716
GCA_029709335.1_PDT001182187.1_genomic.fna,PS00402_GCA_029692905.fna.gz,91.94417572021484,1413,1716
GCA_029709335.1_PDT001182187.1_genomic.fna,PS00413_GCA_029708935.fna.gz,91.93196105957031,1391,1716
GCA_029709335.1_PDT001182187.1_genomic.fna,PS00407_GCA_029707665.fna.gz,91.90991973876953,1404,1716
GCA_029709335.1_PDT001182187.1_genomic.fna,PS00649_GCA_029692665.fna.gz,91.84160614013672,1398,1716
GCA_029709335.1_PDT001182187.1_genomic.fna,PS00570_GCA_029708175.fna.gz,91.20221710205078,1320,1716
GCA_029709335.1_PDT001182187.1_genomic.fna,PS00638_GCA_029709695.fna.gz,91.09068298339844,1415,1716
GCA_029709335.1_PDT001182187.1_genomic.fna,PS00125_contigs.fna.gz,83.21620941,1060,1716
GCA_029709335.1_PDT001182187.1_genomic.fna,PS00536_GCA_029707305.fna.gz,82.45424652,873,1716
GCA_029709335.1_PDT001182187.1_genomic.fna,PS00194_GCA_002250945.fna.gz,82.42896270751953,887,1716
